"","gnis_id","Parkname","Region","State","Unit Code","Unit Name","Unit Type","Visitors","YearRaw","lon","lat","Gnis Id"
"3136","1439558","Cedar Breaks","IM","UT","CEBR","Cedar Breaks National Monument","National Monument",514871,"2007",-112.845169394108,37.6354158173578,"1439558"
"3137","1383785","Padre Island","IM","TX","PAIS","Padre Island National Seashore","National Seashore",658317,"2007",-97.3410751758906,26.7058112132131,"1383785"
"3138","1455716","Arches","IM","UT","ARCH","Arches National Park","National Park",860181,"2007",-109.58637758463,38.7226244095915,"1455716"
"3139","34968","Sunset Crater Volcano","IM","AZ","SUCR","Sunset Crater Volcano National Monument","National Monument",231855,"2007",-111.510387105426,35.3711486325527,"34968"
"3140","2733422","Mary McLeod Bethune Council House","NC","DC","MABE","Mary McLeod Bethune Council House National Historic Site","National Historic Site",17324,"2007",-77.0309674256803,38.9081911087711,"2733422"
"3141","2733423","Frederick Douglass","NC","DC","FRDO","Frederick Douglass National Historic Site","National Historic Site",37468,"2007",-76.9850814676352,38.8629846213608,"2733423"
"3142","530748","Ford's Theatre","NC","DC","FOTH","Ford's Theatre National Historic Site","National Historic Site",732521,"2007",-77.0256620353245,38.896670048646,"530748"
"3143","2510335","Brown v. Board of Education","MW","KS","BRVB","Brown v. Board of Education National Historic Site","National Historic Site",17536,"2007",-95.6764153398136,39.0379395230748,"2510335"
"3144","56686","Fort Smith","MW","AR","FOSM","Fort Smith National Historic Site","National Historic Site",83850,"2007",-94.4312788158952,35.3883298899666,"56686"
"3145","9526","Pipe Spring","IM","AZ","PISP","Pipe Spring National Monument","National Monument",46574,"2007",-112.739868127172,36.8628321819799,"9526"
"3146","906062","El Morro","IM","NM","ELMO","El Morro National Monument","National Monument",51492,"2007",-108.346408779265,35.0389647041269,"906062"
"3147","1101907","Chickasaw","IM","OK","CHIC","Chickasaw National Recreation Area","National Recreation Area",1368806,"2007",-97.0070248747869,34.4605287396326,"1101907"
"3148","1304837","Andrew Johnson","SE","TN","ANJO","Andrew Johnson National Historic Site","National Historic Site",43456,"2007",-82.8381443792622,36.1553700408945,"1304837"
"3149","1888959","Saint Paul's Church","NE","NY","SAPA","Saint Paul's Church National Historic Site","National Historic Site",14909,"2007",-73.8257741666661,40.8928434139302,"1888959"
"3150","945983","Castle Clinton","NE","NY","CACL","Castle Clinton National Monument","National Monument",3509468,"2007",-74.0168070314038,40.7034862041949,"945983"
"3151","1605065","Fossil Butte","IM","WY","FOBU","Fossil Butte National Monument","National Monument",19853,"2007",-110.76248710163,41.8563584791568,"1605065"
"3152","456249","Effigy Mounds","MW","IA","EFMO","Effigy Mounds National Monument","National Monument",88268,"2007",-91.2082760191327,43.0913960972618,"456249"
"3153","202599","Hovenweep","IM","UT","HOVE","Hovenweep National Monument","National Monument",26263,"2007",-109.073000854605,37.3853659740954,"202599"
"3154","889156","Fort Union","IM","NM","FOUN","Fort Union National Monument","National Monument",10534,"2007",-105.012027080592,35.907377006592,"889156"
"3155","15492","Organ Pipe Cactus","IM","AZ","ORPI","Organ Pipe Cactus National Monument","National Monument",341594,"2007",-112.857342434891,32.0358603172125,"15492"
"3156","1821086","Lincoln Home","MW","IL","LIHO","Lincoln Home National Historic Site","National Historic Site",358809,"2007",-89.6451401041819,39.797163800342,"1821086"
"3157","496556","Abraham Lincoln Birthplace","SE","KY","ABLI","Abraham Lincoln Birthplace National Historical Park","National Historical Park",202950,"2007",-85.6444254945526,37.6119830654186,"496556"
"3158","307632","Dry Tortugas","SE","FL","DRTO","Dry Tortugas National Park","National Park",60895,"2007",-82.871786918988,24.6488555062147,"307632"
"3159","314290","Fort Frederica","SE","GA","FOFR","Fort Frederica National Monument","National Monument",264586,"2007",-81.3898457751014,31.2235611146825,"314290"
"3160","1676813","Piscataway Park","NC","MD","PISC","Piscataway Park","Other Designation",184636,"2007",-77.0551179615728,38.6838991845384,"1676813"
"3161","1804731","Manzanar","PW","CA","MANZ","Manzanar National Historic Site","National Historic Site",81344,"2007",-118.154730119334,36.7255970991736,"1804731"
"3162","914261","White Sands","IM","NM","WHSA","White Sands National Monument","National Monument",437042,"2007",-106.325360144525,32.7783412347884,"914261"
"3163","1450197","Bryce Canyon","IM","UT","BRCA","Bryce Canyon National Park","National Park",1012563,"2007",-112.182680298497,37.5839970829733,"1450197"
"3164","1604577","John D. Rockefeller, Jr.","IM","WY","JODR","John D. Rockefeller, Jr., Memorial Parkway","National Parkway",1172125,"2007",-110.728051568674,44.0887199654086,"1604577"
"3165","718402","George Washington Carver","MW","MO","GWCA","George Washington Carver National Monument","National Monument",36480,"2007",-94.3555307325164,36.9866484264109,"718402"
"3166","904780","Carlsbad Caverns","IM","NM","CAVE","Carlsbad Caverns National Park","National Park",409560,"2007",-104.553121383071,32.1409515790057,"904780"
"3167","874901","Edison","NE","NJ","EDIS","Thomas Edison National Historical Park","National Historic Site",9342,"2007",-74.2398224988192,40.7859790204677,"874901"
"3168","1609331","Yellowstone","IM","WY","YELL","Yellowstone National Park","National Park",3151343,"2007",-110.547181557799,44.5982507306391,"1609331"
"3169","6092","Hubbell Trading Post","IM","AZ","HUTR","Hubbell Trading Post National Historic Site","National Historic Site",69211,"2007",-109.559962235593,35.707278812305,"6092"
"3170","1888906","Chamizal","IM","TX","CHAM","Chamizal National Memorial","National Memorial",218195,"2007",-106.45441086467,31.7673014738757,"1888906"
"3171","365210","Hawai'i Volcanoes","PW","HI","HAVO","Hawai'i Volcanoes National Park","National Park",1467779,"2007",-155.602869609988,19.3776370049489,"365210"
"3172","1377214","Alibates Flint Quarries","IM","TX","ALFL","Alibates Flint Quarries National Monument","National Monument",4028,"2007",-101.671717666903,35.5819656012028,"1377214"
"3173","1877550","Pu'ukohola Heiau","PW","HI","PUHE","Pu'ukohola Heiau National Historic Site","National Historic Site",104907,"2007",-155.821177422066,20.0277253239675,"1877550"
"3174","2733425","Ulysses S. Grant","MW","MO","ULSG","Ulysses S. Grant National Historic Site","National Historic Site",46398,"2007",-90.3516987755,38.551830857803,"2733425"
"3175","307730","Canaveral","SE","FL","CANA","Canaveral National Seashore","National Seashore",1038449,"2007",-80.7541709214576,28.7863531616207,"307730"
"3176","255957","Cabrillo","PW","CA","CABR","Cabrillo National Monument","National Monument",739534,"2007",-117.241610458815,32.6722550525989,"255957"
"3177","1211947","Valley Forge","NE","PA","VAFO","Valley Forge National Historical Park","National Historical Park",1298161,"2007",-75.4446256909116,40.0989079380665,"1211947"
"3178","584569","George Washington Memorial Parkway","NC","VA","GWMP","George Washington Memorial Parkway","National Parkway",6837139,"2007",-77.04955089696,38.7149940430514,"584569"
"3179","2733426","Clara Barton","NC","MD","CLBA","Clara Barton National Historic Site","National Historic Site",10106,"2007",-77.1400992233062,38.9676366156605,"2733426"
"3180","597426","Fort Washington Park","NC","MD","FOWA","Fort Washington Park","Other Designation",324660,"2007",-77.0287531430826,38.7121847232463,"597426"
"3181","266000","Sequoia","PW","CA","SEQU","Sequoia National Park","National Park",979537,"2007",-118.575213567817,36.5078579178692,"266000"
"3182","365030","Kalaupapa","PW","HI","KALA","Kalaupapa National Historical Park","National Historical Park",60992,"2007",-156.92466426427,21.1546456539637,"365030"
"3183","2492338","Tuskegee Airmen","SE","AL","TUAI","Tuskegee Airmen National Historic Site","National Historic Site",14685,"2007",-85.679837718778,32.4553928244713,"2492338"
"3184","1993989","Salt River Bay","SE","VI","SARI","Salt River Bay National Historical Park and Ecological Preserve","National Historical Park",1455,"2007",-64.7551913239282,17.7790887547006,"1993989"
"3185","1888946","Natchez","SE","MS","NATC","Natchez National Historical Park","National Historical Park",207441,"2007",-91.3824558087215,31.5430252231432,"1888946"
"3186","1888911","Edgar Allan Poe","NE","PA","EDAL","Edgar Allan Poe National Historic Site","National Historic Site",14258,"2007",-75.1500079642263,39.9619628856201,"1888911"
"3187","1888904","Boston African American","NE","MA","BOAF","Boston African American National Historic Site","National Historic Site",265459,"2007",-71.0706410284666,42.3579042995954,"1888904"
"3188","507318","Mammoth Cave","SE","KY","MACA","Mammoth Cave National Park","National Park",487305,"2007",-86.1309069003164,37.1976116465446,"507318"
"3189","1597571","Grand Teton","IM","WY","GRTE","Grand Teton National Park","National Park",2588574,"2007",-110.705478509491,43.8185421193918,"1597571"
"3190","1888915","Eugene O'Neill","PW","CA","EUON","Eugene O'Neill National Historic Site","National Historic Site",2339,"2007",-122.027169801124,37.8260495411052,"1888915"
"3191","1888899","Adams","NE","MA","ADAM","Adams National Historical Park","National Historical Park",224880,"2007",-71.0125499645413,42.2566028071673,"1888899"
"3192","8538","Navajo","IM","AZ","NAVA","Navajo National Monument","National Monument",69445,"2007",-110.536267478887,36.6854969039155,"8538"
"3193","1888967","Thomas Stone","NE","MD","THST","Thomas Stone National Historic Site","National Historic Site",4886,"2007",-77.0378152729138,38.5293521438023,"1888967"
"3194","2733428","Cane River Creole","SE","LA","CARI","Cane River Creole National Historical Park","National Historical Park",30584,"2007",-93.0073052043444,31.6644474083247,"2733428"
"3195","179042","Mesa Verde","IM","CO","MEVE","Mesa Verde National Park","National Park",541102,"2007",-108.462404262137,37.2390890876667,"179042"
"3196","862430","Great Basin","PW","NV","GRBA","Great Basin National Park","National Park",81364,"2007",-114.257990142115,38.9461794395961,"862430"
"3197","644333","Grand Portage","MW","MI","GRPO","Grand Portage National Monument","National Monument",68856,"2007",-89.7606956544956,47.999690677055,"644333"
"3198","277264","Whiskeytown-Shasta-Trinity","PW","CA","WHIS","Whiskeytown-Shasta-Trinity National Recreation Area","National Recreation Area",782014,"2007",-122.602279329189,40.6136045554672,"277264"
"3199","1655639","Fort Point","PW","CA","FOPO","Fort Point National Historic Site","National Historic Site",1552141,"2007",-122.473730471194,37.8084051479849,"1655639"
"3200","1888961","Salem Maritime","NE","MA","SAMA","Salem Maritime National Historic Site","National Historic Site",843520,"2007",-70.8868387724325,42.5196076811197,"1888961"
"3201","531850","Washington Monument","NC","DC","WAMO","Washington Monument","National Memorial",591081,"2007",-77.0354681488888,38.8886596046647,"531850"
"3202","530557","Thomas Jefferson Memorial","NC","DC","JEFM","Thomas Jefferson Memorial","National Memorial",2327254,"2007",-77.0363280176902,38.8810220880921,"530557"
"3203","1025558","Moores Creek","SE","NC","MOCR","Moores Creek National Battlefield","National Battlefield",55039,"2007",-78.1103137251677,34.4582145722664,"1025558"
"3204","149966","Horseshoe Bend","SE","AL","HOBE","Horseshoe Bend National Military Park","National Military Park",73669,"2007",-85.7341404375545,32.9766950130906,"149966"
"3205","307963","Fort Matanzas","SE","FL","FOMA","Fort Matanzas National Monument","National Monument",830672,"2007",-81.2386655147257,29.711411084357,"307963"
"3206","1662323","Channel Islands","PW","CA","CHIS","Channel Islands National Park","National Park",360806,"2007",-119.739669210979,34.0165780113139,"1662323"
"3207","1448008","Canyonlands","IM","UT","CANY","Canyonlands National Park","National Park",417560,"2007",-109.877014972081,38.243557436626,"1448008"
"3208","2091841","Little Rock Central High School","MW","AR","CHSC","Little Rock Central High School National Historic Site","National Historic Site",56938,"2007",-92.2997575299792,34.7369611975615,"2091841"
"3209","2733430","White House","NC","DC","WHHO","White House","Other Designation",491229,"2007",-77.0365558557396,38.8970477853158,"2733430"
"3210","1477005","Booker T. Washington","NE","VA","BOWA","Booker T. Washington National Monument","National Monument",19410,"2007",-79.7318771572578,37.1148209634707,"1477005"
"3211","560393","Jean Lafitte","SE","LA","JELA","Jean Lafitte National Historical Park and Preserve","National Historical Park and Preserve",303373,"2007",-90.147220664331,29.8191848302278,"560393"
"3212","1261888","Jewel Cave","MW","SD","JECA","Jewel Cave National Monument","National Monument",105321,"2007",-103.830004375116,43.7310364804693,"1261888"
"3213","475845","Fort Larned","MW","KS","FOLS","Fort Larned National Historic Site","National Historic Site",30471,"2007",-99.216983667223,38.1844976112746,"475845"
"3214","1879023","Kaloko-Honokohau","PW","HI","KAHO","Kaloko-Honokohau National Historical Park","National Historical Park",119237,"2007",-156.03053019019,19.6808993527002,"1879023"
"3215","1888919","Fort Stanwix","NE","NY","FOST","Fort Stanwix National Monument","National Monument",59643,"2007",-75.4555783393792,43.2105430806385,"1888919"
"3216","1888966","Thaddeus Kosciuszko","NE","PA","THKO","Thaddeus Kosciuszko National Memorial","National Memorial",4633,"2007",-75.1473222182523,39.9434611860423,"1888966"
"3217","1888973","William Howard Taft","MW","OH","WIHO","William Howard Taft National Historic Site","National Historic Site",17365,"2007",-84.5075940935442,39.1197110407433,"1888973"
"3218","480986","Fort Scott","MW","KS","FOSC","Fort Scott National Historic Site","National Historic Site",22314,"2007",-94.7044467294538,37.8436258768248,"480986"
"3219","1082175","Perry's Victory and International Peace Memorial","MW","OH","PEVI","Perry's Victory and International Peace Memorial","National Memorial",110879,"2007",-82.8119087078673,41.6537984853911,"1082175"
"3220","1888932","James A. Garfield","MW","OH","JAGA","James A. Garfield National Historic Site","National Historic Site",19196,"2007",-81.3508694030905,41.6648736290431,"1888932"
"3221","583623","Catoctin Mountain Park","NC","MD","CATO","Catoctin Mountain Park","Other Designation",591191,"2007",-77.4612238024128,39.648221233114,"583623"
"3222","23944","Rainbow Bridge","IM","UT","RABR","Rainbow Bridge National Monument","National Monument",81607,"2007",-110.965520987197,37.0778933772107,"23944"
"3223","1454484","Natural Bridges","IM","UT","NABR","Natural Bridges National Monument","National Monument",88316,"2007",-110.002254561731,37.6045386980921,"1454484"
"3224","2559483","Bent's Old Fort","IM","CO","BEOL","Bent's Old Fort National Historic Site","National Historic Site",23952,"2007",-103.426659478243,38.03978174052,"2559483"
"3225","689020","Gulf Islands","SE","FL","GUIS","Gulf Islands National Seashore","National Seashore",2034294,"2007",-86.9099698081627,30.3730703804048,"689020"
"3226","35848","Walnut Canyon","IM","AZ","WACA","Walnut Canyon National Monument","National Monument",126187,"2007",-111.495041407064,35.1612304706626,"35848"
"3227","1462531","Appomattox Court House","NE","VA","APCO","Appomattox Court House National Historical Park","National Historical Park",149255,"2007",-78.8008967688407,37.3827556410728,"1462531"
"3228","649530","Pipestone","MW","MN","PIPE","Pipestone National Monument","National Monument",72422,"2007",-96.3247637008471,44.0135272178816,"649530"
"3229","2733431","World War II Valor in the Pacific","PW","HI","VALR","World War II Valor in the Pacific National Monument","National Monument",1557336,"2007",NA,NA,NA
"3230","294450","Biscayne","SE","FL","BISC","Biscayne National Park","National Park",517442,"2007",-80.2102411862698,25.4905916099637,"294450"
"3231","600051","Minute Man","NE","MA","MIMA","Minute Man National Historical Park","National Historical Park",1107254,"2007",-71.2960421230719,42.4534092434694,"600051"
"3232","2733432","Arkansas Post","MW","AR","ARPO","Arkansas Post National Memorial","National Memorial",37230,"2007",-91.3473337597439,34.0207319423128,"2733432"
"3233","1262098","Mount Rushmore","MW","SD","MORU","Mount Rushmore National Memorial","National Memorial",1856118,"2007",-103.452528909847,43.8803772943369,"1262098"
"3234","1377201","Guadalupe Mountains","IM","TX","GUMO","Guadalupe Mountains National Park","National Park",165110,"2007",-104.884356577208,31.9233894408517,"1377201"
"3235","401309","City of Rocks","PW","ID","CIRO","City of Rocks National Reserve","National Reserve",79533,"2007",-113.71242200634,42.0699084304126,"401309"
"3236","395749","Hagerman Fossil Beds","PW","ID","HAFO","Hagerman Fossil Beds National Monument","National Monument",24779,"2007",-114.954011544881,42.7755809466687,"395749"
"3237","226274","John Muir","PW","CA","JOMU","John Muir National Historic Site","National Historic Site",30875,"2007",-122.132673727388,37.9826350424043,"226274"
"3238","1498529","Petersburg","NE","VA","PETE","Petersburg National Battlefield","National Battlefield",154619,"2007",-77.363019103214,37.2280033255614,"1498529"
"3239","1504974","Fort Vancouver","PW","WA","FOVA","Fort Vancouver National Historic Site","National Historic Site",682645,"2007",-122.661652088207,45.6235658674052,"1504974"
"3240","1888960","Saint-Gaudens","NE","NH","SAGA","Saint-Gaudens National Historic Site","National Historic Site",29091,"2007",-72.3740327232708,43.5004777104166,"1888960"
"3241","607138","John Fitzgerald Kennedy","NE","MA","JOFI","John Fitzgerald Kennedy National Historic Site","National Historic Site",8896,"2007",-71.1232390740989,42.3469456078312,"607138"
"3242","765817","Jefferson","MW","MO","JEFF","Jefferson National Expansion Memorial","National Memorial",2385387,"2007",-90.1756354750579,38.6221234177162,"765817"
"3243","314296","Fort Pulaski","SE","GA","FOPU","Fort Pulaski National Monument","National Monument",317349,"2007",-80.943631706667,32.0347837830884,"314296"
"3244","1888914","Eleanor Roosevelt","NE","NY","ELRO","Eleanor Roosevelt National Historic Site","National Historic Site",59846,"2007",-73.9006090250387,41.7633868273353,"1888914"
"3245","1888922","Friendship Hill","NE","PA","FRHI","Friendship Hill National Historic Site","National Historic Site",32576,"2007",-79.9252833362319,39.7754635394486,"1888922"
"3246","2083047","Theodore Roosevelt Birthplace","NE","NY","THRB","Theodore Roosevelt Birthplace National Historic Site","National Historic Site",13098,"2007",-73.9890141246332,40.7386013770501,"2083047"
"3247","40512","Coronado","IM","AZ","CORO","Coronado National Memorial","National Memorial",71702,"2007",-110.256167899296,31.3490088782735,"40512"
"3248","1027483","Wright Brothers","SE","NC","WRBR","Wright Brothers National Memorial","National Memorial",494331,"2007",-75.6702220692963,36.0162188522199,"1027483"
"3249","1223739","Kings Mountain","SE","SC","KIMO","Kings Mountain National Military Park","National Military Park",262283,"2007",-81.3897905157193,35.1390140744584,"1223739"
"3250","1428242","Golden Spike","IM","UT","GOSP","Golden Spike National Historic Site","National Historic Site",45088,"2007",-112.493998180363,41.6310027228718,"1428242"
"3251","2733436","New Bedford Whaling","NE","MA","NEBE","New Bedford Whaling National Historical Park","National Historical Park",327047,"2007",-70.9231966641938,41.6356565076537,"2733436"
"3252","970557","Sagamore Hill","NE","NY","SAHI","Sagamore Hill National Historic Site","National Historic Site",43698,"2007",-73.4966878275586,40.8855811149458,"970557"
"3253","262358","Lava Beds","PW","CA","LABE","Lava Beds National Monument","National Monument",102629,"2007",-121.517809900471,41.7587695661037,"262358"
"3254","1888975","Women's Rights","NE","NY","WORI","Women's Rights National Historical Park","National Historical Park",18657,"2007",-76.8445160800246,42.9026286361832,"1888975"
"3255","447197","George Rogers Clark","MW","IN","GERO","George Rogers Clark National Historical Park","National Historical Park",114560,"2007",-87.5370131268208,38.6784094160172,"447197"
"3256","2733437","Longfellow","NE","MA","LONG","Longfellow House-Washington's Headquarters National Historic Site","National Historic Site",49246,"2007",-71.1263701738765,42.3769972104401,"2733437"
"3257","1193717","Hopewell Furnace","NE","PA","HOFU","Hopewell Furnace National Historic Site","National Historic Site",56013,"2007",-75.7681181299732,40.2060815542954,"1193717"
"3258","1877541","Franklin Delano Roosevelt","NC","DC","FRDE","Franklin Delano Roosevelt Memorial","National Memorial",2751725,"2007",-77.0431177199504,38.8834205243228,"1877541"
"3259","31964","Montezuma Castle","IM","AZ","MOCA","Montezuma Castle National Monument","National Monument",597611,"2007",-111.83662637222,34.6110260598417,"31964"
"3260","255948","Kings Canyon","PW","CA","KICA","Kings Canyon National Park","National Park",580129,"2007",-118.587343618432,36.8990901385146,"255948"
"3261","1888963","Springfield Armory","NE","MA","SPAR","Springfield Armory National Historic Site","National Historic Site",13548,"2007",-72.5811266636158,42.1083129692409,"1888963"
"3262","1531185","Whitman Mission","PW","WA","WHMI","Whitman Mission National Historic Site","National Historic Site",49337,"2007",-118.465501451514,46.0426568792306,"1531185"
"3263","1989142","World War II Memorial","NC","DC","WWII","World War II Memorial","National Memorial",4079606,"2007",-77.0403781914532,38.8892469596001,"1989142"
"3264","531832","Vietnam Veterans Memorial","NC","DC","VIVE","Vietnam Veterans Memorial","National Memorial",3633793,"2007",-77.0476596518255,38.8909707506762,"531832"
"3265","1985525","Korean War Veterans Memorial","NC","DC","KOWA","Korean War Veterans Memorial","National Memorial",3433663,"2007",-77.0480796327705,38.8879291130471,"1985525"
"3266","531835","Lincoln Memorial","NC","DC","LINC","Lincoln Memorial","National Memorial",4214167,"2007",-77.0501800775069,38.8892800792411,"531835"
"3267","1455157","Zion","IM","UT","ZION","Zion National Park","National Park",2657281,"2007",-113.026525324617,37.298398099831,"1455157"
"3268","126026","Russell Cave","SE","AL","RUCA","Russell Cave National Monument","National Monument",49164,"2007",-85.8185911645892,34.9708459455395,"126026"
"3269","1780716","Maggie L. Walker","NE","VA","MAWA","Maggie L. Walker National Historic Site","National Historic Site",8026,"2007",-77.436750415945,37.5473357434404,"1780716"
"3270","1357585","Fort Davis","IM","TX","FODA","Fort Davis National Historic Site","National Historic Site",51435,"2007",-103.896199519496,30.5993088560297,"1357585"
"3271","767934","Bighorn Canyon","IM","WY","BICA","Bighorn Canyon National Recreation Area","National Recreation Area",213063,"2007",-108.026415221663,45.2890956746912,"767934"
"3272","358732","Pu'uhonua o Honaunau","PW","HI","PUHO","Pu'uhonua o Honaunau National Historical Park","National Historical Park",489785,"2007",-155.899692168936,19.4090348589751,"358732"
"3273","2733440","Nicodemus","MW","KS","NICO","Nicodemus National Historic Site","National Historic Site",2507,"2007",-99.6178505072453,39.3903671888188,"2733440"
"3274","229295","Muir Woods","PW","CA","MUWO","Muir Woods National Monument","National Monument",811033,"2007",-122.583964035123,37.8984686642497,"229295"
"3275","2463113","Harry S Truman","MW","MO","HSTR","Harry S Truman National Historic Site","National Historic Site",31092,"2007",-94.5305842947069,38.9011991265184,"2463113"
"3276","358382","Haleakala","PW","HI","HALE","Haleakala National Park","National Park",1322817,"2007",-156.148585794886,20.7072889510407,"358382"
"3277","1888938","Knife River Indian Villages","MW","ND","KNRI","Knife River Indian Villages National Historic Site","National Historic Site",22558,"2007",-101.383744547794,47.353011820635,"1888938"
"3278","878495","Morristown","NE","NJ","MORR","Morristown National Historical Park","National Historical Park",296651,"2007",-74.5356359090891,40.7645265977202,"878495"
"3279","457629","Herbert Hoover","MW","IA","HEHO","Herbert Hoover National Historic Site","National Historic Site",118298,"2007",-91.3515103099103,41.6673910319691,"457629"
"3280","1888943","Martin Van Buren","NE","NY","MAVA","Martin Van Buren National Historic Site","National Historic Site",19678,"2007",-73.7152965190935,42.3666724482829,"1888943"
"3281","2092022","Governors Island","NE","NY","GOIS","Governors Island National Monument","National Monument",69014,"2007",-74.0168291276922,40.6916238948689,"2092022"
"3282","833315","Scotts Bluff","MW","NE","SCBL","Scotts Bluff National Monument","National Monument",111890,"2007",-103.707253070697,41.8347711570994,"833315"
"3283","1200751","Johnstown Flood","NE","PA","JOFL","Johnstown Flood National Memorial","National Memorial",126066,"2007",-78.7767377417762,40.3449299043981,"1200751"
"3284","1946144","Washita Battlefield","IM","OK","WABA","Washita Battlefield National Historic Site","National Historic Site",13928,"2007",-99.704470140959,35.6208539599851,"1946144"
"3285","1888941","Lyndon B. Johnson","IM","TX","LYJO","Lyndon B. Johnson National Historical Park","National Historical Park",85818,"2007",-98.615165773511,30.2419839649303,"1888941"
"3286","826917","Agate Fossil Beds","MW","NE","AGFO","Agate Fossil Beds National Monument","National Monument",12997,"2007",-103.744009154185,42.4214793207314,"826917"
"3287","885961","Aztec Ruins","IM","NM","AZRU","Aztec Ruins National Monument","National Monument",39538,"2007",-107.999934946495,36.8368279755016,"885961"
"3288","1434866","Capitol Reef","IM","UT","CARE","Capitol Reef National Park","National Park",554907,"2007",-111.2830148968,38.3836736152223,"1434866"
"3289","266641","Devils Postpile","PW","CA","DEPO","Devils Postpile National Monument","National Monument",120758,"2007",-119.087698783799,37.6153809890088,"266641"
"3290","1877542","San Francisco Maritime","PW","CA","SAFR","San Francisco Maritime National Historical Park","National Historical Park",4042022,"2007",-122.424437983027,37.8100715267287,"1877542"
"3291","1888952","Palo Alto Battlefield","IM","TX","PAAL","Palo Alto Battlefield National Historical Park","National Historical Park",21676,"2007",-97.4627292236417,26.0247479293887,"1888952"
"3292","1888902","Big Thicket","IM","TX","BITH","Big Thicket National Preserve","National Preserve",95285,"2007",-94.2316268600623,30.3408805375378,"1888902"
"3293","277261","Joshua Tree","PW","CA","JOTR","Joshua Tree National Park","National Park",1298979,"2007",-115.860134293133,33.8271903379208,"277261"
"3294","751466","Ozark","MW","MO","OZAR","Ozark National Scenic Riverways","National Scenic Riverway",1789783,"2007",-91.196032304034,37.1471939532715,"751466"
"3295","1888942","Marsh-Billings-Rockefeller","NE","VT","MABI","Marsh-Billings-Rockefeller National Historical Park","National Historical Park",32179,"2007",-72.5382397463402,43.6338314340603,"1888942"
"3296","1033824","Theodore Roosevelt","MW","ND","THRO","Theodore Roosevelt National Park","National Park",456588,"2007",-103.459261626542,46.9536284106367,"1033824"
"3297","1888939","Little River Canyon","SE","AL","LIRI","Little River Canyon National Preserve","National Preserve",264189,"2007",-85.597251010697,34.4519242357407,"1888939"
"3298","1083940","Dayton Aviation Heritage","MW","OH","DAAV","Dayton Aviation Heritage National Historical Park","National Historical Park",54827,"2007",-84.0644262901469,39.8039752576818,"1083940"
"3299","1888912","Eisenhower","NE","PA","EISE","Eisenhower National Historic Site","National Historic Site",69747,"2007",-77.2650833376776,39.7957835668179,"1888912"
"3300","2035610","First Ladies","MW","OH","FILA","First Ladies National Historic Site","National Historic Site",10881,"2007",-81.3759364096659,40.7966301493973,"2035610"
"3301","920404","Petroglyph","IM","NM","PETR","Petroglyph National Monument","National Monument",112868,"2007",-106.752266314597,35.1342648044658,"920404"
"3302","1193713","Fort Necessity","NE","PA","FONE","Fort Necessity National Battlefield","National Battlefield",353296,"2007",-79.5886939458918,39.8100457612583,"1193713"
"3303","2733442","Minuteman Missile","MW","SD","MIMI","Minuteman Missile National Historic Site","National Historic Site",24566,"2007",-101.900442661614,43.8445838381767,"2733442"
"3304","936877","Salinas Pueblo Mission","IM","NM","SAPU","Salinas Pueblo Missions National Monument","National Monument",33060,"2007",-106.08980950557,34.2594295251673,"936877"
"3305","247533","Pinnacles","PW","CA","PINN","Pinnacles National Park","National Park",161019,"2007",-121.181008141035,36.4902427557171,"247533"
"3306","1614406","Virgin Islands","SE","VI","VIIS","Virgin Islands National Park","National Park",571382,"2007",-64.7419477411078,18.3427982397416,"1614406"
"3307","204948","Rocky Mountain","IM","CO","ROMO","Rocky Mountain National Park","National Park",2895383,"2007",-105.69779081906,40.3559036305193,"204948"
"3308","23864","Petrified Forest","IM","AZ","PEFO","Petrified Forest National Park","National Park",563590,"2007",-109.674696615232,34.9886873028713,"23864"
"3309","936878","Chaco Culture","IM","NM","CHCU","Chaco Culture National Historical Park","National Historical Park",68211,"2007",-107.9481181345,36.0450005713282,"936878"
"3310","857501","Death Valley","PW","CA","DEVA","Death Valley National Park","National Park",704122,"2007",-117.129781852971,36.4782299033213,"857501"
"3311","2057537","Federal Hall","NE","NY","FEHA","Federal Hall National Memorial","National Memorial",127432,"2007",-74.0102613225406,40.7073229181766,"2057537"
"3312","595218","Fort McHenry","NE","MD","FOMC","Fort McHenry National Monument and Historic Shrine","National Monument",574924,"2007",-76.5804438248577,39.2639610130553,"595218"
"3313","196412","Curecanti","IM","CO","CURE","Curecanti National Recreation Area","National Recreation Area",964640,"2007",-107.167349525566,38.4628571338135,"196412"
"3314","1888949","Niobrara","MW","NE","NIOB","Niobrara National Scenic River","National Scenic River",79942,"2007",-99.6319967565102,42.7258734346153,"1888949"
"3315","23866","Grand Canyon","IM","AZ","GRCA","Grand Canyon National Park","National Park",4413668,"2007",-112.185265360499,36.186725774098,"23866"
"3316","858265","Lake Mead","PW","NV","LAKE","Lake Mead National Recreation Area","National Recreation Area",7622139,"2007",-114.651914647439,35.7165023141282,"858265"
"3317","600017","Saugus Iron Works","NE","MA","SAIR","Saugus Iron Works National Historic Site","National Historic Site",4377,"2007",-71.0076539831892,42.4683192975597,"600017"
"3318","1904107","Roger Williams","NE","RI","ROWI","Roger Williams National Memorial","National Memorial",49348,"2007",-71.4105673292846,41.8299040667302,"1904107"
